Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
742.656234,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
742.715016,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
742.96657,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
743.234707,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
743.502763,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
743.824744,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
744.03129,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
744.213711,TraderOne,Tick,1630,1530,100,-100,123900,123900,78400,698800,698800,OK
744.533375,TraderOne,Tick,1630,1530,100,-100,123500,123900,78400,698800,678800,OK
744.738919,TraderOne,Tick,1630,1530,100,-100,123500,123800,78400,698800,678800,OK
744.992446,TraderOne,Tick,1630,1530,100,-100,123500,123800,78400,698800,678800,OK
745.204564,TraderOne,Tick,1630,1530,100,-100,123500,123800,78400,698800,678800,OK
745.858562,TraderOne,Tick,1630,1530,100,-100,123500,124100,78400,698800,678800,OK
745.960002,TraderOne,Tick,1630,1530,100,-100,123500,124100,78400,698800,678800,OK
746.250103,TraderOne,Tick,1630,1530,100,-100,123500,124100,78400,698800,678800,OK
746.553547,TraderOne,Tick,1630,1530,100,-100,123500,124100,78400,698800,678800,OK
746.905127,TraderOne,Tick,1630,1530,100,-100,123500,123900,78400,698800,678800,OK
747.050064,TraderOne,Tick,1630,1530,100,-100,123500,123700,78400,698800,678800,OK
747.213497,TraderOne,Tick,1630,1530,100,-100,123500,123700,78400,698800,678800,OK
747.564421,TraderOne,Tick,1630,1530,100,-100,123500,123700,78400,698800,678800,OK
747.743069,TraderOne,Tick,1630,1530,100,-100,123500,123700,78400,698800,678800,OK
748.014961,TraderOne,Tick,1630,1530,100,-100,123500,123700,78400,698800,678800,OK
748.301112,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
748.724622,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
748.78922,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
748.963696,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
749.212115,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
749.545042,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
750.025198,TraderOne,Tick,1630,1530,100,-100,123300,123700,78400,698800,678800,OK
750.270161,TraderOne,Tick,1630,1530,100,-100,123900,123700,78400,698800,718800,OK
750.523374,TraderOne,Tick,1630,1530,100,-100,123900,123700,78400,698800,718800,OK
750.76435,TraderOne,Tick,1630,1530,100,-100,123900,123700,78400,698800,718800,OK
751.033392,TraderOne,Tick,1630,1530,100,-100,123900,123700,78400,698800,718800,OK
751.287368,TraderOne,Tick,1630,1530,100,-100,123900,123700,78400,698800,718800,OK
751.482639,TraderOne,Tick,1630,1530,100,-100,123600,123700,78400,698800,688800,OK
751.798082,TraderOne,Tick,1630,1530,100,-100,123600,123700,78400,698800,688800,OK
752.04266,TraderOne,Tick,1630,1530,100,-100,123600,123700,78400,698800,688800,OK
752.319765,TraderOne,Tick,1630,1530,100,-100,123600,124100,78400,698800,678800,OK
752.620889,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
752.701019,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
752.981787,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
753.300446,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
753.550474,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
753.716397,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
754.050523,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
754.310199,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
754.472767,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
754.773326,TraderOne,Tick,1630,1530,100,-100,123600,124100,78400,698800,678800,OK
754.971465,TraderOne,Tick,1630,1530,100,-100,123400,124100,78400,698800,678800,OK
755.24867,TraderOne,Tick,1630,1530,100,-100,124000,124100,78400,698800,688800,OK
755.52085,TraderOne,Tick,1630,1530,100,-100,124000,124100,78400,698800,688800,OK
755.810921,TraderOne,Tick,1630,1530,100,-100,124100,124100,78400,698800,698800,OK
756.007412,TraderOne,Tick,1630,1530,100,-100,124100,124100,78400,698800,698800,OK
756.3335,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
756.463884,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
756.743243,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
757.041746,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
757.278953,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
757.513925,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
757.808192,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
758.040384,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
758.203672,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
758.627089,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
758.782171,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
759.030995,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
759.303923,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
759.46218,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
759.870087,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
759.95105,TraderOne,Tick,1630,1530,100,-100,123800,124000,78400,698800,678800,OK
760.24457,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
760.489542,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
760.766255,TraderOne,Tick,1630,1530,100,-100,123600,124000,78400,698800,678800,OK
761.043443,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
761.371777,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
761.505004,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
761.880256,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
762.036929,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
762.206127,TraderOne,Tick,1630,1530,100,-100,124100,124000,78400,698800,708800,OK
762.513419,TraderOne,Tick,1630,1530,100,-100,124300,123900,78400,698800,718800,OK
762.724115,TraderOne,Tick,1630,1530,100,-100,124300,123900,78400,698800,718800,OK
763.017481,TraderOne,Tick,1630,1530,100,-100,124300,123900,78400,698800,718800,OK
763.264556,TraderOne,Tick,1630,1530,100,-100,124400,123900,78400,698800,718800,OK
763.491864,TraderOne,Tick,1630,1530,100,-100,124400,123900,78400,698800,718800,OK
763.72001,TraderOne,Tick,1630,1530,100,-100,124400,123900,78400,698800,718800,OK
763.976877,TraderOne,Tick,1630,1530,100,-100,124400,123900,78400,698800,718800,OK
764.463339,TraderOne,Tick,1630,1530,100,-100,124400,124400,78400,698800,698800,OK
764.489489,TraderOne,Tick,1630,1530,100,-100,123800,124400,78400,698800,678800,OK
764.760887,TraderOne,Tick,1630,1530,100,-100,123800,124400,78400,698800,678800,OK
764.970462,TraderOne,Tick,1630,1530,100,-100,123800,124400,78400,698800,678800,OK
765.245533,TraderOne,Tick,1630,1530,100,-100,123600,124400,78400,698800,678800,OK
765.709427,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
765.801898,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
766.044875,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
766.227256,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
766.48254,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
766.774238,TraderOne,Tick,1630,1530,100,-100,124000,124500,78400,698800,678800,OK
766.961894,TraderOne,Tick,1630,1530,100,-100,124000,124500,78400,698800,678800,OK
767.218192,TraderOne,Tick,1630,1530,100,-100,124000,124500,78400,698800,678800,OK
767.509771,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
767.743661,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
768.036105,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
768.31344,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
768.453357,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
768.778964,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
768.967449,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
769.20817,TraderOne,Tick,1630,1530,100,-100,124000,124400,78400,698800,678800,OK
769.488967,TraderOne,Tick,1630,1530,100,-100,124000,124100,78400,698800,688800,OK
769.701434,TraderOne,Tick,1630,1530,100,-100,124000,124100,78400,698800,688800,OK
770.01735,TraderOne,Tick,1630,1530,100,-100,124000,124100,78400,698800,688800,OK
770.300045,TraderOne,Tick,1630,1530,100,-100,124000,124000,78400,698800,698800,OK
770.454768,TraderOne,Tick,1630,1530,100,-100,124000,124000,78400,698800,698800,OK
770.907464,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
771.006619,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
771.250196,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
771.499026,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
771.75857,TraderOne,Tick,1630,1530,100,-100,124000,124200,78400,698800,678800,OK
772.029356,TraderOne,Tick,1630,1530,100,-100,124000,123900,78400,698800,708800,OK
772.242731,TraderOne,Tick,1630,1530,100,-100,124000,123900,78400,698800,708800,OK
772.534393,TraderOne,Tick,1630,1530,100,-100,123500,123900,78400,698800,678800,OK
772.761771,TraderOne,Tick,1630,1530,100,-100,123500,123900,78400,698800,678800,OK
773.027418,TraderOne,Tick,1630,1530,100,-100,123500,124000,78400,698800,678800,OK
773.433415,TraderOne,Tick,1630,1530,100,-100,123400,124300,78400,698800,678800,OK
773.70681,TraderOne,Tick,1630,1530,100,-100,123400,123800,78400,698800,678800,OK
773.884599,TraderOne,Tick,1630,1530,100,-100,123400,123800,78400,698800,678800,OK
774.032672,TraderOne,Tick,1630,1530,100,-100,123400,123800,78400,698800,678800,OK
774.334871,TraderOne,Tick,1630,1530,100,-100,123400,123800,78400,698800,678800,OK
774.505717,TraderOne,Tick,1630,1530,100,-100,123400,123800,78400,698800,678800,OK
774.7515,TraderOne,Tick,1630,1530,100,-100,123300,123800,78400,698800,678800,OK
775.113295,TraderOne,Tick,1630,1530,100,-100,123300,123800,78400,698800,678800,OK
775.255406,TraderOne,Tick,1630,1530,100,-100,123300,123800,78400,698800,678800,OK
775.473222,TraderOne,Tick,1630,1530,100,-100,123300,123800,78400,698800,678800,OK
775.786339,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
776.011011,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
776.204231,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
776.613274,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
776.77318,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
776.960222,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
777.29517,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
777.47588,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
777.743221,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
777.997649,TraderOne,Tick,1630,1530,100,-100,124400,123800,78400,698800,718800,OK
778.209662,TraderOne,Tick,1630,1530,100,-100,123900,123800,78400,698800,708800,OK
778.521521,TraderOne,Tick,1630,1530,100,-100,123900,124000,78400,698800,688800,OK
778.761567,TraderOne,Tick,1630,1530,100,-100,123900,124000,78400,698800,688800,OK
779.038596,TraderOne,Tick,1630,1530,100,-100,123900,124200,78400,698800,678800,OK
779.260329,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
779.530436,TraderOne,Tick,1630,1530,100,-100,123700,124100,78400,698800,678800,OK
779.730906,TraderOne,Tick,1630,1530,100,-100,123700,124100,78400,698800,678800,OK
779.984792,TraderOne,Tick,1630,1530,100,-100,123700,124300,78400,698800,678800,OK
780.295457,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
780.521741,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
780.716658,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
781.039535,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
781.205179,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
781.462705,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
781.716227,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
781.955362,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
782.24734,TraderOne,Tick,1630,1530,100,-100,123700,124200,78400,698800,678800,OK
782.671972,TraderOne,Tick,1630,1530,100,-100,124000,124500,78400,698800,678800,OK
783.952704,TraderOne,Tick,1630,1530,100,-100,124000,124600,78400,698800,678800,OK
784.461653,TraderOne,Tick,1630,1530,100,-100,124000,124600,78400,698800,678800,OK
784.695597,TraderOne,Tick,1630,1530,100,-100,124000,124600,78400,698800,678800,OK
784.975543,TraderOne,Tick,1630,1530,100,-100,124000,124600,78400,698800,678800,OK
784.990641,TraderOne,Tick,1630,1530,100,-100,124000,124600,78400,698800,678800,OK
785.263026,TraderOne,Tick,1630,1530,100,-100,124000,124800,78400,698800,678800,OK
785.504009,TraderOne,Tick,1630,1530,100,-100,124500,124800,78400,698800,678800,OK
785.739796,TraderOne,Tick,1630,1530,100,-100,124500,124800,78400,698800,678800,OK
786.006158,TraderOne,Tick,1630,1530,100,-100,124500,124800,78400,698800,678800,OK
786.207197,TraderOne,Tick,1630,1530,100,-100,124500,124700,78400,698800,678800,OK
786.465965,TraderOne,Tick,1630,1530,100,-100,124500,124700,78400,698800,678800,OK
786.785085,TraderOne,Tick,1630,1530,100,-100,124500,124700,78400,698800,678800,OK
786.963445,TraderOne,Tick,1630,1530,100,-100,124500,124700,78400,698800,678800,OK
787.350994,TraderOne,Tick,1630,1530,100,-100,124500,124500,78400,698800,698800,OK
787.529699,TraderOne,Tick,1630,1530,100,-100,124600,124500,78400,698800,708800,OK
787.833569,TraderOne,Tick,1630,1530,100,-100,124600,124500,78400,698800,708800,OK
788.030389,TraderOne,Tick,1630,1530,100,-100,124600,124500,78400,698800,708800,OK
788.344633,TraderOne,Tick,1630,1530,100,-100,124600,124500,78400,698800,708800,OK
789.088481,TraderOne,Tick,1630,1530,100,-100,123800,124500,78400,698800,678800,OK
789.650154,TraderOne,Tick,1630,1530,100,-100,123800,124700,78400,698800,678800,OK
789.869167,TraderOne,Tick,1630,1530,100,-100,123800,124700,78400,698800,678800,OK
790.050083,TraderOne,Tick,1630,1530,100,-100,123800,124700,78400,698800,678800,OK
790.291728,TraderOne,Tick,1630,1530,100,-100,123800,124700,78400,698800,678800,OK
790.511558,TraderOne,Tick,1630,1530,100,-100,123800,124700,78400,698800,678800,OK
790.94078,TraderOne,Tick,1630,1530,100,-100,123800,124600,78400,698800,678800,OK
790.975873,TraderOne,Tick,1630,1530,100,-100,123800,124600,78400,698800,678800,OK
791.50796,TraderOne,Tick,1630,1530,100,-100,123800,124300,78400,698800,678800,OK
791.747625,TraderOne,Tick,1630,1530,100,-100,123800,124200,78400,698800,678800,OK
792.008872,TraderOne,Tick,1630,1530,100,-100,123800,124200,78400,698800,678800,OK
792.214208,TraderOne,Tick,1630,1530,100,-100,124600,124200,78400,698800,718800,OK
792.470085,TraderOne,Tick,1630,1530,100,-100,124600,124200,78400,698800,718800,OK
792.725815,TraderOne,Tick,1630,1530,100,-100,124600,124100,78400,698800,718800,OK
793.019398,TraderOne,Tick,1630,1530,100,-100,124600,124100,78400,698800,718800,OK
793.21235,TraderOne,Tick,1630,1530,100,-100,124600,124100,78400,698800,718800,OK
793.453973,TraderOne,Tick,1630,1530,100,-100,124600,124100,78400,698800,718800,OK
793.942318,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
794.002284,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
794.269461,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
794.514302,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
794.79112,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
794.966093,TraderOne,Tick,1630,1530,100,-100,124600,124000,78400,698800,718800,OK
795.446809,TraderOne,Tick,1630,1530,100,-100,124200,124000,78400,698800,718800,OK
795.565431,TraderOne,Tick,1630,1530,100,-100,124200,124000,78400,698800,718800,OK
796.170539,TraderOne,Tick,1630,1530,100,-100,124200,123800,78400,698800,718800,OK
796.419383,TraderOne,Tick,1630,1543,87,-87,124200,123700,78723,703677,721077,OK
796.6208,TraderOne,Tick,1630,1543,87,-87,124200,123700,78723,703677,721077,OK
796.946443,TraderOne,Tick,1630,1543,87,-87,124200,123600,78723,703677,721077,OK
797.092452,TraderOne,Tick,1630,1567,63,-87,123900,123500,79318,3676682,725282,OK
797.246326,TraderOne,Tick,1630,1567,63,-63,123900,123500,79318,712682,725282,OK
797.485459,TraderOne,Tick,1630,1567,63,-63,123900,123500,79318,712682,725282,OK
798.49862,TraderOne,Tick,1630,1567,63,-63,123600,123100,79318,712682,725282,OK
798.673083,TraderOne,Tick,1630,1567,63,-63,123600,123200,79318,712682,725282,OK
799.174326,TraderOne,Tick,1630,1567,63,-63,123600,123500,79318,712682,718982,OK
799.558753,TraderOne,Tick,1630,1567,63,-63,123600,123500,79318,712682,718982,OK
799.78688,TraderOne,Tick,1630,1567,63,-63,123600,123400,79318,712682,725282,OK
800.046701,TraderOne,Tick,1630,1567,63,-63,123600,123400,79318,712682,725282,OK
800.283461,TraderOne,Tick,1630,1567,63,-63,123600,123400,79318,712682,725282,OK
800.478448,TraderOne,Tick,1630,1567,63,-63,123600,123400,79318,712682,725282,OK
800.745902,TraderOne,Tick,1630,1567,63,-63,124000,123400,79318,712682,725282,OK
801.002145,TraderOne,Tick,1630,1567,63,-63,124000,123400,79318,712682,725282,OK
801.451412,TraderOne,Tick,1630,1567,63,-63,124000,123500,79318,712682,725282,OK
801.704906,TraderOne,Tick,1630,1567,63,-63,124000,123500,79318,712682,725282,OK
801.808845,TraderOne,Tick,1630,1567,63,-63,124000,123500,79318,712682,725282,OK
802.053245,TraderOne,Tick,1630,1567,63,-63,124000,123600,79318,712682,725282,OK
802.211463,TraderOne,Tick,1630,1567,63,-63,124000,123600,79318,712682,725282,OK
802.508202,TraderOne,Tick,1630,1567,63,-63,124000,123500,79318,712682,725282,OK
802.736104,TraderOne,Tick,1630,1567,63,-63,124000,123500,79318,712682,725282,OK
803.167284,TraderOne,Tick,1630,1567,63,-63,124000,123400,79318,712682,725282,OK
803.24663,TraderOne,Tick,1630,1567,63,-63,124000,123400,79318,712682,725282,OK
803.462667,TraderOne,Tick,1630,1567,63,-63,123500,123400,79318,712682,718982,OK
803.715477,TraderOne,Tick,1630,1567,63,-63,123500,123400,79318,712682,718982,OK
804.027967,TraderOne,Tick,1630,1567,63,-63,123500,123400,79318,712682,718982,OK
804.348889,TraderOne,Tick,1630,1567,63,-63,123500,123000,79318,712682,725282,OK
804.577778,TraderOne,Tick,1630,1567,63,-63,123700,122900,79318,712682,725282,OK
804.724191,TraderOne,Tick,1630,1572,58,-58,123400,122900,79441,714059,725659,OK
804.995393,TraderOne,Tick,1630,1572,58,-58,123400,122900,79441,714059,725659,OK
805.21511,TraderOne,Tick,1630,1572,58,-58,123000,122900,79441,714059,719859,OK
805.462079,TraderOne,Tick,1630,1572,58,-58,123000,123100,79441,714059,708259,OK
805.800375,TraderOne,Tick,1630,1572,58,-58,123700,123100,79441,714059,725659,OK
805.99494,TraderOne,Tick,1630,1572,58,-58,123700,123100,79441,714059,725659,OK
806.261597,TraderOne,Tick,1630,1572,58,-58,123700,123000,79441,714059,725659,OK
806.541551,TraderOne,Tick,1630,1572,58,-58,123700,123000,79441,714059,725659,OK
806.781759,TraderOne,Tick,1630,1572,58,-58,123600,123000,79441,714059,725659,OK
807.251562,TraderOne,Tick,1630,1572,58,-58,123600,122900,79441,714059,725659,OK
807.539215,TraderOne,Tick,1630,1572,58,-58,123600,122900,79441,714059,725659,OK
807.705353,TraderOne,Tick,1630,1572,58,-58,123600,122900,79441,714059,725659,OK
808.065075,TraderOne,Tick,1630,1572,58,-58,123600,122900,79441,714059,725659,OK
808.288764,TraderOne,Tick,1630,1572,58,-58,123600,122700,79441,714059,725659,OK
808.463952,TraderOne,Tick,1630,1650,-20,20,123000,122700,81360,735540,731540,OK
808.751963,TraderOne,Tick,1630,1650,-20,20,123000,122700,81360,735540,731540,OK
809.135051,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
809.268645,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
809.455562,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
809.781065,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
810.045224,TraderOne,Tick,1630,1670,-40,40,123000,122800,81852,741048,733048,OK
810.290252,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
810.583296,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
810.779127,TraderOne,Tick,1630,1670,-40,40,123000,122700,81852,741048,733048,OK
811.11026,TraderOne,Tick,1630,1670,-40,40,123000,122600,81852,741048,733048,OK
811.407132,TraderOne,Tick,1630,1690,-60,40,123100,122700,82344,3202556,736556,OK
811.505402,TraderOne,Tick,1630,1697,-67,67,123100,122700,82516,749184,735784,OK
811.91521,TraderOne,Tick,1630,1717,-87,87,123000,122400,83008,760692,743292,OK
812.412016,TraderOne,Tick,1630,1717,-87,87,122800,122200,83008,760692,743292,OK
812.546358,TraderOne,Tick,1630,1730,-100,100,122700,122200,83327,766873,746873,OK
812.78706,TraderOne,Tick,1630,1730,-100,100,122700,122200,83327,766873,746873,OK
813.020431,TraderOne,Tick,1630,1730,-100,100,122700,122100,83327,766873,746873,OK
813.321118,TraderOne,Tick,1630,1730,-100,100,122600,122100,83327,766873,746873,OK
813.520723,TraderOne,Tick,1630,1730,-100,100,122600,122100,83327,766873,746873,OK
813.826481,TraderOne,Tick,1630,1730,-100,100,122600,122100,83327,766873,746873,OK
814.05632,TraderOne,Tick,1630,1730,-100,100,122600,122000,83327,766873,746873,OK
814.408955,TraderOne,Tick,1630,1730,-100,100,122600,122200,83327,766873,746873,OK
814.493022,TraderOne,Tick,1630,1730,-100,100,122900,122200,83327,766873,746873,OK
814.766399,TraderOne,Tick,1630,1730,-100,100,122900,122200,83327,766873,746873,OK
814.971289,TraderOne,Tick,1630,1730,-100,100,122900,122200,83327,766873,746873,OK
815.213169,TraderOne,Tick,1630,1730,-100,100,122900,122200,83327,766873,746873,OK
815.501862,TraderOne,Tick,1630,1730,-100,100,122900,122200,83327,766873,746873,OK
815.932851,TraderOne,Tick,1630,1730,-100,100,122800,122200,83327,766873,746873,OK
816.098958,TraderOne,Tick,1630,1730,-100,100,122400,122400,83327,766873,766873,OK
816.229736,TraderOne,Tick,1630,1730,-100,100,122400,122400,83327,766873,766873,OK
816.492662,TraderOne,Tick,1630,1730,-100,100,122200,122400,83327,766873,786873,OK
816.819976,TraderOne,Tick,1630,1730,-100,100,122200,122400,83327,766873,786873,OK
817.027446,TraderOne,Tick,1630,1730,-100,100,122200,122400,83327,766873,786873,OK
817.232044,TraderOne,Tick,1630,1730,-100,100,122200,122400,83327,766873,786873,OK
817.550615,TraderOne,Tick,1630,1730,-100,100,122200,122700,83327,766873,786873,OK
817.964287,TraderOne,Tick,1630,1730,-100,100,122500,122700,83327,766873,786873,OK
818.05867,TraderOne,Tick,1630,1730,-100,100,122500,122700,83327,766873,786873,OK
818.227724,TraderOne,Tick,1630,1730,-100,100,122500,122700,83327,766873,786873,OK
818.469563,TraderOne,Tick,1630,1730,-100,100,122500,122700,83327,766873,786873,OK
818.86875,TraderOne,Tick,1630,1730,-100,100,122500,122900,83327,766873,786873,OK
818.987651,TraderOne,Tick,1630,1730,-100,100,122500,122900,83327,766873,786873,OK
819.21692,TraderOne,Tick,1630,1730,-100,100,122500,122900,83327,766873,786873,OK
819.558635,TraderOne,Tick,1630,1730,-100,100,122500,122900,83327,766873,786873,OK
819.756685,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
820.013595,TraderOne,Tick,1630,1730,-100,100,122900,122900,83327,766873,766873,OK
820.283846,TraderOne,Tick,1630,1730,-100,100,122900,122900,83327,766873,766873,OK
820.522394,TraderOne,Tick,1630,1730,-100,100,122900,122900,83327,766873,766873,OK
820.775615,TraderOne,Tick,1630,1730,-100,100,122900,122900,83327,766873,766873,OK
820.976116,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
821.241333,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
821.545593,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
821.817603,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
822.022457,TraderOne,Tick,1630,1730,-100,100,123500,122900,83327,766873,746873,OK
822.31876,TraderOne,Tick,1630,1730,-100,100,122900,123200,83327,766873,786873,OK
822.480337,TraderOne,Tick,1630,1730,-100,100,122900,123200,83327,766873,786873,OK
822.714501,TraderOne,Tick,1630,1730,-100,100,122900,123200,83327,766873,786873,OK
822.962644,TraderOne,Tick,1630,1730,-100,100,122900,123200,83327,766873,786873,OK
823.26683,TraderOne,Tick,1630,1730,-100,100,123500,123200,83327,766873,746873,OK
823.501335,TraderOne,Tick,1630,1730,-100,100,123500,123200,83327,766873,746873,OK
823.749822,TraderOne,Tick,1630,1730,-100,100,123600,123200,83327,766873,746873,OK
824.046674,TraderOne,Tick,1630,1730,-100,100,123600,123200,83327,766873,746873,OK
824.208994,TraderOne,Tick,1630,1730,-100,100,123600,123200,83327,766873,746873,OK
824.509496,TraderOne,Tick,1630,1730,-100,100,123500,123100,83327,766873,746873,OK
824.701041,TraderOne,Tick,1630,1730,-100,100,123500,123100,83327,766873,746873,OK
824.994665,TraderOne,Tick,1630,1730,-100,100,123500,123100,83327,766873,746873,OK
825.284049,TraderOne,Tick,1630,1730,-100,100,123500,123100,83327,766873,746873,OK
825.507336,TraderOne,Tick,1630,1730,-100,100,123500,123100,83327,766873,746873,OK
825.919579,TraderOne,Tick,1630,1730,-100,100,122500,123100,83327,766873,786873,OK
